1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,x
1,34.25,3,0,1,0,13,8,7.415,1,0,0,1,0,1,0,0,1,1
0,38.33,4.415,0,1,0,8,4,0.125,0,0,0,0,0,1,0,160,1,0
1,17.92,0.205,0,1,0,6,4,0.04,0,0,0,0,0,1,0,280,751,0
1,40.92,0.5,1,0,0,7,4,0.5,0,0,0,1,0,1,0,130,1,0
1,31.57,5,1,0,0,6,4,8.5,1,0,0,0,0,1,0,0,1,0
1,22,0.79,0,1,0,9,4,0.29,0,1,1,0,0,1,0,420,284,0
0,38.75,1.5,0,1,0,1,1,0,0,0,0,0,0,1,0,76,1,0
1,44.25,0.5,0,1,0,7,4,10.75,1,0,0,0,1,0,0,400,1,0
1,42.17,5.04,0,1,0,11,8,12.75,1,0,0,1,0,1,0,92,1,1
1,48.33,12,0,1,0,7,4,16,1,0,0,0,1,0,0,110,1,1
1,27,1.5,1,0,0,9,4,0.375,1,0,0,1,0,1,0,260,1066,1
0,19.58,0.665,1,0,0,8,4,1,0,1,1,0,0,1,0,2000,3,0
0,41,2.04,1,0,0,11,8,0.125,1,1,23,1,0,1,0,455,1237,1
0,23,11.75,0,1,0,14,8,0.5,1,1,2,1,0,1,0,300,552,1
1,40.58,5,0,1,0,8,4,5,1,1,7,0,0,1,0,0,3066,1
1,31.57,0.04,1,0,0,2,4,4.25,0,0,0,1,0,1,0,460,1,0
0,18.42,9.25,0,1,0,11,4,1.21,1,1,4,0,0,1,0,60,541,1
1,16.92,0.335,1,0,0,4,4,0.29,0,0,0,0,1,0,0,200,1,0
0,26.5,2.71,1,0,0,8,4,0.085,0,0,0,0,1,0,0,80,1,0
1,51.33,10,0,1,0,3,5,0,1,1,11,0,0,1,0,0,1250,1
0,36,1,0,1,0,8,4,2,1,1,11,0,0,1,0,0,457,1
1,35.58,0.75,0,1,0,4,4,1.5,0,0,0,1,0,1,0,231,1,0
0,24.75,3,0,1,0,11,8,1.835,1,1,19,0,0,1,0,0,501,1
